id,gender,age,hypertension,heart_disease,ever_married,work_type,Residence_type,avg_glucose_level,bmi,smoking_status,Country,dob,full_name,ssn
11054,Male,17,0,0,No,Private,Urban,87.46,35.7,,US,2001-11-10,Heather Crowder,892482698
33589,Male,28,0,0,Yes,Private,Rural,67.25,25.8,formerly smoked,US,1991-10-10,Lorrie Pridgeon,192944045
34552,Male,26,0,0,No,Private,Rural,101.57,25.9,,US,1993-09-25,Chester Trinh,775027795
59776,Female,48,0,0,Yes,Govt_job,Rural,229.13,,,US,1971-05-18,Ronald Ramsey,021725847
56989,Female,1.88,0,0,No,children,Urban,128.11,17.7,,US,2017-12-26,Daniel Furtado,060218789
65770,Female,0.48,0,0,No,children,Urban,128.35,18,,US,2019-09-15,Sang Willingham,632107685
21210,Female,43,0,0,Yes,Private,Rural,92.3,26.6,,US,1976-05-19,Charles Vincent,221453531
72619,Female,52,0,0,Yes,Self-employed,Rural,78.33,28.2,,US,1967-08-05,Denise Evans,250549245
36824,Female,61,0,0,No,Private,Urban,154.07,23.7,,US,1958-08-07,Kelly Brank,253528854
39111,Female,45,0,0,Yes,Self-employed,Rural,110.17,31.5,smokes,US,1974-01-04,Ammie Lazor,463398646
71892,Female,62,1,0,Yes,Self-employed,Urban,74,34.1,never smoked,US,1957-05-18,Devona Hernandez,082506560
29735,Female,64,0,0,Yes,Govt_job,Rural,95.12,38.4,,US,1955-10-13,Liza Crabtree,930511814
47665,Female,47,0,1,Yes,Self-employed,Urban,86.51,27,formerly smoked,US,1972-02-24,Helen Soule,639513614
43440,Female,39,0,0,Yes,Private,Urban,81.53,28.5,never smoked,US,1980-07-04,Tim Locke,489317910
31438,Male,36,0,0,No,Private,Urban,119.98,28.7,,US,1982-11-14,Dale Price,664436951
50655,Male,1.08,0,0,No,children,Rural,78.48,17.7,,US,2018-04-05,Virginia Crayton,522973315
4200,Male,25,0,0,No,Private,Urban,77.47,34,never smoked,US,1993-11-21,Patricia Lozada,315106352
26843,Female,18,0,0,No,Private,Rural,109.07,22.6,never smoked,US,2001-08-01,Jonathan Coop,712397913
57611,Male,72,1,1,Yes,Private,Rural,227.05,42.5,smokes,US,1947-03-18,Loyd Tasler,461517875
40131,Male,42,0,0,Yes,Self-employed,Rural,59.16,32.9,smokes,US,1977-03-02,Michael Wogan,068830569
59288,Male,37,0,0,No,Private,Rural,64.93,29.6,never smoked,US,1982-04-25,Albert Artis,895537344
41633,Female,69,0,0,Yes,Self-employed,Rural,91.1,24.4,never smoked,US,1950-01-18,Nancy Osterhout,847515565
39790,Male,19,0,0,No,Private,Rural,123.99,25.7,never smoked,US,2000-05-29,Stephen Campbell,096244353
26088,Female,51,0,0,Yes,Private,Rural,89.79,24.5,formerly smoked,US,1968-03-28,Jo Banning,550919076
2881,Female,29,0,0,No,Private,Urban,87.36,48.1,never smoked,US,1990-04-04,Steven Malan,729964779
60243,Male,33,0,0,No,Private,Rural,151.71,29.9,formerly smoked,US,1986-01-19,Eliz Owens,736846944
44983,Female,25,0,0,No,Govt_job,Rural,62.81,25.2,never smoked,US,1994-06-28,Michele Hawthorne,326024476
53628,Male,1.48,0,0,No,children,Urban,93.3,17.5,,US,2018-05-10,Mark Polsgrove,339432257
58663,Male,59,0,0,Yes,Private,Rural,63.97,38.8,formerly smoked,US,1960-09-08,Theresa Martinez,137614406
44922,Female,11,0,0,No,children,Rural,60.93,31.5,,US,2008-05-26,Ta Woods,957763880
13654,Male,10,0,0,No,children,Urban,110.28,28.3,,US,2009-03-07,Luis Krumwiede,147240703
32615,Female,63,0,0,Yes,Private,Rural,68.29,24.3,never smoked,US,1955-10-26,Mittie Moore,594697206
41098,Female,39,0,0,No,Private,Rural,116.45,27.5,smokes,US,1980-06-04,Boyd Whipple,832679018
45150,Male,21,0,0,No,Private,Urban,63.56,34.6,never smoked,US,1997-11-09,Nola Williams,347873810
8153,Female,26,0,0,Yes,Private,Rural,82.39,25.8,never smoked,US,1993-08-29,Bradley Culbreth,341322570
68120,Male,68,1,1,Yes,Private,Rural,66.85,,,US,1951-07-06,Kyle Jones,964979826
30624,Male,8,0,0,No,children,Rural,102.81,14.8,,US,2011-01-15,Debra Cliff,650776669
13679,Male,47,0,0,Yes,Private,Rural,78.54,26.2,never smoked,US,1972-09-13,Stanley Granados,084481956
63157,Female,56,0,0,Yes,Govt_job,Urban,110.56,26.5,smokes,US,1963-05-30,Teresa Gammage,039906756
18003,Male,0.56,0,0,No,children,Urban,88.1,19.3,,US,2018-12-23,Sherry Mcnair,404256361
3114,Female,4,0,0,No,children,Urban,113.34,16.1,,US,2015-03-03,Maureen Stults,423622388
4589,Male,49,0,0,Yes,Govt_job,Urban,79.69,32.8,smokes,US,1969-12-10,Bernice Ortega,166438707
1672,Male,49,0,0,Yes,Private,Rural,82.59,29.6,formerly smoked,US,1970-05-23,Robert Reichert,958874562
9296,Male,58,1,0,Yes,Private,Urban,73.58,28.2,formerly smoked,US,1960-12-02,Frank Bello,215873401
17226,Male,49,0,0,Yes,Private,Rural,80.77,25.2,,US,1970-09-14,Elsie Stahl,363697613
46212,Male,54,0,0,Yes,Private,Rural,56.68,46.8,formerly smoked,US,1965-10-18,Edward Troutman,451677857
70722,Female,41,0,0,Yes,Private,Rural,56.01,25.7,,US,1978-02-17,John Washington,865442328
31280,Female,29,0,0,No,Private,Urban,96.1,25.3,smokes,US,1990-08-11,Danny Neal,583726093
29601,Female,6,0,0,No,children,Urban,91.38,17.2,,US,2013-08-05,Patrick Skidmore,471651095
39941,Female,61,0,0,Yes,Govt_job,Urban,209.08,30.8,never smoked,US,1958-03-02,Louise Nasers,124359389
43111,Male,40,0,0,Yes,Private,Urban,65.37,36.9,smokes,US,1979-02-27,Erik Holzer,088422739
42845,Male,57,0,0,Yes,Govt_job,Urban,172.89,24.5,formerly smoked,US,1962-03-21,Keith Olive,607709193
3901,Male,62,0,0,Yes,Private,Rural,214.65,27,smokes,US,1957-02-16,John Luis,024356001
43001,Male,56,0,0,Yes,Govt_job,Rural,84.03,30.9,never smoked,US,1963-04-17,Margaret Adams,775729388
63994,Male,59,1,0,Yes,Private,Urban,194.56,25.2,smokes,US,1959-11-16,Megan Plazza,706028337
42434,Female,15,0,0,No,children,Rural,76.78,23.9,,US,2004-08-27,Delores Thomas,184320723
13063,Male,32,0,0,No,Govt_job,Urban,97.97,24.9,smokes,US,1987-03-01,Eva Henry,980120155
39330,Male,58,0,0,Yes,Private,Rural,78.66,24.2,never smoked,US,1961-10-15,Marvin Foos,837973407
2088,Female,44,0,0,Yes,Private,Urban,72.27,33.7,formerly smoked,US,1975-05-26,Reyna Perez,750794654
61476,Female,53,0,0,Yes,Private,Rural,68.78,22.9,formerly smoked,US,1966-02-17,Richard Pauley,939116208
56892,Male,79,0,1,Yes,Private,Urban,133.63,27.3,,US,1940-05-29,John Luna,994926706
71950,Male,37,0,0,No,Private,Rural,66.82,27.5,,US,1982-09-14,Norma Widell,236039801
16740,Female,1.4,0,0,No,children,Rural,70.26,16.1,,US,2018-01-17,Janelle Mertz,278921714
69,Male,54,0,0,Yes,Self-employed,Urban,114.68,27.8,never smoked,US,1964-11-25,Franklin Weiss,313518939
69136,Male,23,0,0,No,Private,Rural,82.28,27.8,never smoked,US,1996-02-17,Randall Jones,553588217
30019,Female,26,0,0,No,Govt_job,Urban,100.94,22.7,,US,1993-06-19,Richard Sims,988574125
44606,Male,19,0,0,No,Private,Rural,151.48,23.1,formerly smoked,US,2000-05-28,Stefany Southard,743460983
26071,Female,39,0,0,Yes,Private,Urban,112.9,26.5,smokes,US,1979-10-22,Ramiro Dobratz,562002811
61709,Female,38,0,0,Yes,Govt_job,Rural,59.04,37.5,,US,1981-10-07,John Jones,891571431
60458,Male,58,0,0,Yes,Private,Urban,73.52,27.8,formerly smoked,US,1961-03-05,Jon Defosses,543317947
38256,Female,3,0,0,No,children,Rural,95.11,19.7,,US,2016-05-05,Gloria Anderson,466827306
5210,Female,25,0,0,Yes,Self-employed,Rural,91.11,24.6,never smoked,US,1994-06-02,Constance Melugin,081099165
28782,Female,38,0,0,Yes,Private,Urban,125.73,24.1,formerly smoked,US,1981-07-15,Darlene Butler,422760798
34197,Female,37,0,0,Yes,Govt_job,Rural,103.42,22,formerly smoked,US,1982-05-07,Jack Reynolds,157890186
42636,Female,24,0,0,No,Private,Rural,70.61,25.6,smokes,US,1995-05-10,Sybil Heath,342623982
17108,Male,35,0,0,Yes,Govt_job,Rural,109.58,23.4,smokes,US,1984-03-28,Kimberly Rubio,701468051
66774,Male,67,0,0,Yes,Private,Rural,110.16,27.4,formerly smoked,US,1952-04-26,Kelly Dolan,118863645
12967,Female,1.8,0,0,No,children,Urban,90.17,18.3,,US,2018-08-17,Steven Austin,447740186
54136,Female,38,0,0,Yes,Self-employed,Urban,165.48,29,never smoked,US,1981-10-01,Minnie Ford,601697217
26660,Female,39,0,0,Yes,Govt_job,Urban,89.75,16.6,smokes,US,1980-05-28,Frank Combs,732407209
13234,Female,25,0,0,No,Private,Rural,93.16,21.1,never smoked,US,1994-04-07,Russell Linville,507409088
22315,Male,42,0,0,No,Govt_job,Rural,75.22,33,smokes,US,1977-01-01,Ron Marquez,015581980
10555,Female,53,0,0,Yes,Private,Rural,116.97,24.8,formerly smoked,US,1965-11-14,Liana Brewster,960001873
69453,Female,25,0,0,No,Private,Rural,152.7,31.5,smokes,US,1993-11-11,Barrie Sill,445250359
3080,Male,16,0,0,No,Govt_job,Rural,80.43,23.1,,US,2002-12-27,Larry Domingo,508848465
9757,Female,53,0,0,No,Self-employed,Rural,88.25,18.8,,US,1966-09-11,Theresa Faw,444689534
44282,Female,4,0,0,No,children,Rural,142.46,17.5,,US,2015-09-02,Tracy May,127768440
10652,Female,45,0,0,Yes,Govt_job,Rural,95.45,22.8,never smoked,US,1974-06-25,Barbara Turgeon,334121947
30298,Female,50,0,0,Yes,Private,Urban,65.4,32.4,smokes,US,1969-07-08,Marie Owen,555587324
72362,Female,67,0,0,Yes,Private,Urban,219.5,28.7,never smoked,US,1952-02-02,Norma Hoffpavir,960913210
36222,Female,26,0,0,Yes,Private,Rural,146.46,18.8,never smoked,US,1993-02-28,Angela Latouf,826124581
71102,Female,78,0,0,Yes,Private,Urban,140.26,35.8,,US,1941-10-15,Leslie Butcher,228062014
11385,Female,31,0,0,No,Private,Rural,84.42,53,never smoked,US,1988-07-01,Carmen Sokol,490438484
14808,Male,0.56,0,0,No,children,Urban,71.8,19,,US,2019-03-31,Joe Irvin,171086739
62359,Female,62,0,0,Yes,Private,Rural,132.4,32.6,never smoked,US,1957-06-12,Tracy Gill,692790971
832,Female,50,0,0,Yes,Private,Urban,81.42,20.1,,US,1969-05-08,Lucinda Herzberg,759394846
54316,Female,36,0,0,Yes,Govt_job,Urban,62.42,27.1,never smoked,US,1982-12-29,Joyce Warner,129721163
67885,Male,55,0,0,Yes,Private,Rural,55.96,40.4,,US,1964-03-11,Evelyn Danforth,497873911
28667,Female,76,0,1,Yes,Private,Rural,178.38,34.3,never smoked,US,1942-12-31,Calvin Oland,356720819
33939,Female,45,0,0,Yes,Private,Rural,123.05,43.1,never smoked,US,1974-05-20,Michael Irby,850940051
34211,Female,5,0,0,No,children,Rural,108.1,17.7,,US,2013-10-23,Kelly Jackson,102073561
57271,Female,44,0,0,Yes,Self-employed,Rural,119.53,29.4,,US,1975-09-27,Corey Volz,369423346
10851,Female,16,0,0,No,Private,Rural,83.12,26.4,never smoked,US,2003-05-05,Jess Eisenmann,285851552
59910,Male,58,1,0,Yes,Govt_job,Urban,77.25,29.5,,US,1961-01-26,Bill Alvarez,801098916
5624,Female,3,0,0,No,children,Rural,93.41,17.7,,US,2016-09-15,Shirley Furbush,379122194
63027,Female,6,0,0,No,children,Rural,107.88,18.6,,US,2012-11-05,Kenyatta Butler,251447762
49652,Male,25,0,0,No,Private,Urban,84.3,31.6,smokes,US,1993-12-04,Marjorie Haley,011398937
72006,Female,74,0,0,Yes,Govt_job,Rural,207.49,31.6,never smoked,US,1945-01-08,Elizabeth Grisby,686898563
53218,Female,58,0,0,Yes,Self-employed,Rural,66.85,25.2,never smoked,US,1961-08-21,Mary Marquez,679275570
59095,Female,2,0,0,No,children,Urban,117.18,18,,US,2017-06-23,Lindsay Fox,240178702
59316,Female,30,0,0,Yes,Private,Urban,121.12,30,smokes,US,1989-05-31,Jesus Mason,626692100
25710,Male,52,0,0,Yes,Private,Urban,74.92,23.5,never smoked,US,1966-10-30,Susanne Shaffer,314475546
24938,Female,68,0,0,Yes,Self-employed,Urban,100.89,33,never smoked,US,1950-11-10,Paul Lineberry,160165229
30623,Male,42,0,0,Yes,Private,Rural,106.43,46.5,never smoked,US,1977-08-23,Anna Walker,579672627
66607,Female,74,0,0,Yes,Self-employed,Rural,92.5,30.5,never smoked,US,1945-02-15,George Walla,280775914
50,Female,3,0,0,No,children,Rural,119.56,19.6,,US,2016-01-25,Jacob Woodruff,832576891
24077,Male,61,0,0,Yes,Private,Urban,75.92,27.6,formerly smoked,US,1958-10-08,Danielle Banks,001401349
4717,Female,20,0,0,No,Private,Rural,193.09,29.7,smokes,US,1999-05-12,Scott Coffey,476973961
53589,Male,80,1,0,Yes,Self-employed,Rural,87.36,28,formerly smoked,US,1939-05-25,Lynda Lander,019787883
2631,Female,43,0,0,Yes,Private,Rural,80.79,45.5,formerly smoked,US,1976-04-04,Stephen Pastor,279145021
46532,Female,78,0,0,Yes,Self-employed,Rural,92.49,29.5,never smoked,US,1941-07-16,Darlene Watson,085326094
8457,Male,17,0,0,No,Private,Urban,112.71,31.5,never smoked,US,2001-10-13,Dina Hawkins,864054493
17030,Male,4,0,0,No,children,Rural,79.78,13.4,,US,2015-09-03,Michael Bise,008234116
21433,Female,18,0,0,No,Private,Urban,91.27,22.6,never smoked,US,2001-06-03,Arthur Watkins,876791706
31687,Female,51,0,0,No,Private,Urban,102.41,24.3,smokes,US,1968-10-09,Sean Thomas,033740996
19761,Female,7,0,0,No,children,Urban,87.17,21.1,,US,2012-01-05,Shirley Mcmurry,485763170
13037,Female,63,0,0,Yes,Private,Rural,92.1,33.9,never smoked,US,1956-01-21,Thomas Tolbert,509207579
14193,Female,53,0,0,Yes,Govt_job,Rural,86.42,25.4,smokes,US,1965-12-08,Andrew Burres,623305083
12818,Female,5,0,0,No,children,Urban,81.35,13.9,,US,2013-11-24,Shaun Crowder,399926162
18125,Female,56,0,0,Yes,Private,Urban,88.58,22.4,smokes,US,1963-05-09,Lawrence Hillman,987913197
22493,Female,7,0,0,No,children,Rural,109.01,27.6,,US,2011-11-17,Jeff Duggan,730593347
9953,Female,13,0,0,No,children,Urban,68.52,20.1,formerly smoked,US,2006-08-02,David Dougan,630680603
24948,Male,46,0,0,Yes,Private,Rural,79.86,37.1,formerly smoked,US,1973-03-17,Walter Carson,911279330
39885,Female,58,0,0,Yes,Private,Urban,79.83,29.1,,US,1961-07-17,Michelle Mitchell,402853627
60365,Female,17,0,0,No,Private,Urban,83.59,24.5,never smoked,US,2002-08-07,Berry Bergeron,931634720
5792,Male,66,0,0,No,Private,Rural,86.27,22.3,,US,1953-02-18,Rueben Meredith,441830674
39061,Male,11,0,0,No,children,Urban,117.33,17.9,,US,2008-03-10,Sara Mcduffy,109018330
27646,Female,29,0,0,No,Private,Urban,74.86,27.5,never smoked,US,1990-06-09,Tiana Gainer,900419667
29543,Male,4,0,0,No,children,Rural,66.42,18.9,,US,2015-06-19,Leroy Straub,205526016
65286,Female,52,0,0,No,Private,Urban,71.33,26.7,never smoked,US,1966-12-21,Pamela Willis,289249563
8280,Female,22,0,0,No,Private,Urban,93.71,32.5,never smoked,US,1996-10-25,George Hall,754791383
71687,Male,40,0,0,Yes,Self-employed,Rural,67.61,30.8,,US,1979-04-05,Della Macdonald,044800261
50835,Female,65,0,1,Yes,Private,Urban,229.71,44.3,never smoked,US,1954-07-04,Lydia Manson,165642274
58414,Male,69,0,0,Yes,Private,Urban,75.2,24.9,formerly smoked,US,1950-01-24,Calvin Mcclain,729851043
55376,Male,65,1,0,Yes,Self-employed,Rural,186.43,29.2,never smoked,US,1954-05-05,Maria Oberg,260040951
20641,Male,12,0,0,No,children,Urban,97.45,20.4,never smoked,US,2007-02-06,Stephen Glenn,439549943
43020,Female,74,0,0,Yes,Self-employed,Urban,77.09,22.4,,US,1945-10-13,Joseph Tipton,159363572
71211,Male,8,0,0,No,children,Rural,81.73,14.7,,US,2011-02-24,Adrienne Batten,738275372
5312,Female,79,1,0,Yes,Self-employed,Urban,119.05,24.7,,US,1940-02-26,Adam Lagasca,478813002
63424,Female,32,0,0,No,Private,Rural,69.71,28.3,never smoked,US,1987-09-17,Gary Altenburg,108271049
65212,Male,55,0,0,Yes,Self-employed,Rural,128.95,29.7,never smoked,US,1964-08-22,Larry Kwon,025081563
28092,Female,39,0,0,Yes,Govt_job,Rural,90.3,21.9,,US,1980-02-23,Stormy Couts,251161782
13946,Female,51,0,0,No,Private,Urban,234.8,,,US,1967-10-30,Glenn Bigler,382179577
43452,Female,26,0,0,No,Private,Urban,95.92,22.4,smokes,US,1993-04-11,Michelle Franklin,031800053
30761,Female,40,0,0,No,Private,Rural,88.92,39.1,smokes,US,1979-07-13,Michael Bingham,932911524
19727,Male,13,0,0,No,children,Rural,80.87,14.1,,US,2006-05-05,Merlin Eichorst,243871213
60294,Female,24,0,0,No,Private,Rural,137.86,32,smokes,US,1995-08-24,Antonio Ford,577069395
18708,Female,55,0,0,Yes,Private,Rural,201.31,25.2,never smoked,US,1963-11-24,Geraldine Belanger,435957315
37338,Male,59,0,1,Yes,Govt_job,Urban,81.55,31.6,never smoked,US,1960-01-21,Kim Lohmann,098722330
12165,Female,80,1,1,Yes,Self-employed,Rural,104.39,23.2,smokes,US,1939-03-09,Laura Helms,569219814
46214,Male,27,0,0,No,Govt_job,Urban,70.53,24.2,smokes,US,1992-07-01,David Mccartney,423118992
70177,Female,13,0,0,No,children,Urban,151.71,21.2,never smoked,US,2006-01-05,Anthony Johnson,712831749
51383,Female,60,0,0,Yes,Private,Rural,80.41,37.2,never smoked,US,1958-12-30,Mayra Coop,932838303
18991,Female,18,0,0,No,Private,Urban,71.55,25.6,never smoked,US,2001-02-09,Richard Vanzandt,803716422
13601,Male,51,0,0,Yes,Private,Urban,89.48,29.9,never smoked,US,1968-02-24,Sharon Lopez,873709052
15168,Male,40,0,0,Yes,Self-employed,Urban,219.58,34.9,never smoked,US,1979-05-06,Annette Ivancic,569725287
8177,Male,60,0,0,Yes,Govt_job,Rural,103.13,,formerly smoked,US,1959-09-03,John Mcinnis,916190338
64309,Female,14,0,0,No,children,Rural,101.68,38.6,never smoked,US,2004-11-28,Jacqui Toelke,021561145
4108,Female,30,0,0,Yes,Private,Urban,87.48,29.3,formerly smoked,US,1989-07-23,Joseph Lavoie,890055688
16050,Male,80,0,0,No,Self-employed,Rural,108.29,29.3,formerly smoked,US,1939-05-30,Tammy Johnson,015918168
60610,Female,71,1,0,Yes,Private,Rural,244.68,24.1,smokes,US,1948-08-21,William Dwight,348048827
60348,Female,28,0,0,No,Private,Urban,95.35,34.9,smokes,US,1991-01-20,Raymond Shepherd,062158190
60788,Female,35,0,0,Yes,Private,Rural,234.82,33.2,smokes,US,1984-06-06,Joyce Granado,303830913
45836,Female,67,0,0,Yes,Self-employed,Urban,95.42,35.4,smokes,US,1952-01-05,Louise Aitken,893150741
6934,Female,35,0,0,Yes,Private,Urban,90.04,30.7,never smoked,US,1984-07-24,Robert Fordyce,852027739
18371,Male,37,0,0,Yes,Private,Rural,82.11,26.5,never smoked,US,1982-10-08,Dolly Munday,991489325
72508,Female,56,0,0,No,Private,Rural,102.95,28.4,formerly smoked,US,1963-02-09,Marge Mobley,397601356
10685,Male,28,0,0,Yes,Private,Urban,83.42,37.8,formerly smoked,US,1990-10-29,Jimmie Sherman,381589556
57205,Female,40,0,0,Yes,Private,Rural,57.98,25.9,formerly smoked,US,1979-03-09,Felix Young,172073197
47386,Male,40,1,1,Yes,Private,Urban,82.14,68,formerly smoked,US,1979-06-08,Manuel Miller,570853362
16217,Female,59,0,0,Yes,Private,Urban,78.16,27.4,formerly smoked,US,1960-07-24,Leslie Hanna,410869458
16346,Male,66,1,0,Yes,Self-employed,Rural,225.1,27.5,formerly smoked,US,1952-12-03,Robert Bartley,934295509
58151,Female,65,0,0,Yes,Self-employed,Urban,73.83,34.1,never smoked,US,1953-12-11,Donald Palmer,410356376
20328,Male,43,0,0,No,Self-employed,Rural,87.93,39.9,never smoked,US,1975-11-19,Melvin Shehan,772594555
50588,Female,79,0,0,Yes,Govt_job,Urban,158.33,26.2,,US,1939-11-01,Jamie Olds,969576964
10863,Female,20,0,0,No,Private,Urban,83.43,29.1,smokes,US,1999-02-12,Timothy Maus,060723236
38482,Male,78,0,1,Yes,Private,Rural,55.43,24.4,formerly smoked,US,1941-06-13,Andrew Overstreet,983937630
56428,Female,46,0,0,Yes,Private,Urban,96.79,27.4,never smoked,US,1973-09-07,John Dobransky,903454678
63273,Female,74,1,0,Yes,Self-employed,Urban,144.43,25,never smoked,US,1945-01-07,Tia Mcclaughry,497260934
59896,Female,1.48,0,0,No,children,Urban,119.96,17.1,,US,2018-02-14,Zelma Stumbaugh,293513231
23265,Female,29,0,0,Yes,Private,Urban,74.95,39,smokes,US,1989-12-02,Ines Schulz,958632566
21776,Female,43,0,0,Yes,Private,Urban,95.59,26.7,formerly smoked,US,1976-09-05,Mason Taylor,975417641
72226,Male,52,0,0,Yes,Self-employed,Urban,73.81,23.4,,US,1966-12-17,Amelia Childress,614873374
18316,Female,80,0,0,Yes,Private,Urban,233.46,41.2,never smoked,US,1939-05-06,Tana Tritt,785809060
14443,Male,55,0,0,Yes,Self-employed,Rural,191.49,38.8,formerly smoked,US,1964-05-20,William Chavez,035278933
61846,Male,50,1,1,Yes,Private,Urban,197.1,26.8,never smoked,US,1969-03-13,Michele Nguy,799527165
69945,Female,6,0,0,No,children,Rural,94.95,17.3,,US,2012-11-16,Nathan Ortiz,331305213
10735,Female,39,0,0,Yes,Private,Rural,85.65,24.1,,US,1980-06-02,Christina Laban,055496786
5491,Male,28,0,0,No,Self-employed,Rural,96.42,29.4,formerly smoked,US,1991-05-05,Lai Davis,761283510
30356,Female,14,0,0,No,Private,Urban,71.05,22.5,never smoked,US,2005-03-12,Nancy Peveler,232736588
17592,Male,23,0,0,Yes,Private,Rural,79.03,28.3,never smoked,US,1995-12-19,Gene Wilson,092103820
50242,Female,44,0,0,Yes,Private,Urban,102.21,28.2,formerly smoked,US,1975-07-21,Michael Pierce,270820181
33524,Female,45,0,0,Yes,Private,Urban,209.06,58.7,,US,1974-07-30,Sally Ramirez,458798280
46199,Male,23,0,0,No,Private,Rural,80.01,30.9,never smoked,US,1996-01-27,Barbara Suggs,405249843
64031,Male,1.32,0,0,No,children,Urban,75.98,14.5,,US,2018-04-10,Neva Milligan,654117756
32592,Female,29,0,0,Yes,Private,Urban,110.21,23.3,,US,1989-11-06,Frances Strawbridge,950049784
70750,Female,64,1,0,Yes,Self-employed,Rural,241.75,26.2,,US,1954-10-23,Jennifer Horner,466720065
29127,Male,46,0,0,Yes,Self-employed,Urban,74.94,37.7,never smoked,US,1972-11-13,Anne Sargent,628850853
57820,Male,50,1,0,No,Private,Rural,101.79,35.4,smokes,US,1968-11-30,Stephanie Simmons,690182912
4685,Female,67,0,0,Yes,Private,Urban,90.99,22.2,,US,1952-10-19,Miguel Knight,653971647
67795,Female,57,0,0,Yes,Govt_job,Urban,107.06,31.9,smokes,US,1962-05-18,Ethel Santo,525752624
19532,Male,48,0,0,Yes,Govt_job,Urban,88.11,31.6,smokes,US,1970-11-14,Sara Barham,817843228
27776,Male,69,0,0,Yes,Self-employed,Rural,125.38,25.3,,US,1950-08-11,George Levy,996379450
62417,Male,77,1,0,Yes,Self-employed,Urban,90.14,29.1,formerly smoked,US,1942-09-28,Mary Thompson,441490279
67311,Female,57,0,0,No,Private,Rural,75.12,38,,US,1962-04-10,Andrea Anderson,509870733
46550,Female,35,0,0,Yes,Private,Rural,157.04,22.4,smokes,US,1983-11-10,Laura Caffee,258141623
23712,Male,48,1,0,Yes,Private,Rural,212.12,29.3,formerly smoked,US,1971-08-20,Edward Davis,289917421
